question_id,question_date,question_number,asked_by_name,recipient,debate_section_id,source_xml_url,fetch_ok,fetch_error,xml_parse_ok,section_match_count,question_id_match_count,matched_element_tag,matched_text_chars,matched_text_preview,question_text_chars,answer_text_existing_chars,attachment_link_count,attachment_links
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-08/pq_126,2025-04-08,126,Paul Lawless,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/dbsect_58,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/mul@/dbsect_58.xml,True,,True,0,0,,0,,284,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-08/pq_414,2025-04-08,414,Maeve O'Connell,Enterprise,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/dbsect_336,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/mul@/dbsect_336.xml,True,,True,0,0,,0,,242,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-09/pq_264,2025-04-09,264,Claire Kerrane,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-09/writtens/dbsect_265,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-09/writtens/mul@/dbsect_265.xml,True,,True,0,0,,0,,272,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-10/pq_220,2025-04-10,220,Matt Carthy,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-10/writtens/dbsect_217,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-10/writtens/mul@/dbsect_217.xml,True,,True,0,0,,0,,600,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-29/pq_758,2025-04-29,758,Michael Murphy,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/dbsect_656,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/mul@/dbsect_656.xml,True,,True,0,0,,0,,374,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-05-01/pq_185,2025-05-01,185,Aengus Ó Snodaigh,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-01/writtens/dbsect_195,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-01/writtens/mul@/dbsect_195.xml,True,,True,0,0,,0,,222,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-05-15/pq_135,2025-05-15,135,Gary Gannon,Justice,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-15/writtens/dbsect_147,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-15/writtens/mul@/dbsect_147.xml,True,,True,0,0,,0,,439,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-05-22/pq_219,2025-05-22,219,John Connolly,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-22/writtens/dbsect_238,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-22/writtens/mul@/dbsect_238.xml,True,,True,0,0,,0,,213,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-05-27/pq_194,2025-05-27,194,Mairéad Farrell,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-27/writtens/dbsect_116,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-27/writtens/mul@/dbsect_116.xml,True,,True,0,0,,0,,299,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-06-12/pq_284,2025-06-12,284,Tom Brabazon,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-12/writtens/dbsect_280,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-12/writtens/mul@/dbsect_280.xml,True,,True,0,0,,0,,312,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-06-17/pq_107,2025-06-17,107,Malcolm Byrne,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-17/writtens/dbsect_69,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-17/writtens/mul@/dbsect_69.xml,True,,True,0,0,,0,,332,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-06-18/pq_151,2025-06-18,151,Duncan Smith,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-18/writtens/dbsect_192,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-18/writtens/mul@/dbsect_192.xml,True,,True,0,0,,0,,210,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-06-24/pq_548,2025-06-24,548,John Connolly,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-24/writtens/dbsect_461,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-24/writtens/mul@/dbsect_461.xml,True,,True,0,0,,0,,274,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-06-24/pq_694,2025-06-24,694,Carol Nolan,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-24/writtens/dbsect_583,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-24/writtens/mul@/dbsect_583.xml,True,,True,0,0,,0,,305,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-06-26/pq_171,2025-06-26,171,Robert O'Donoghue,Culture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-26/writtens/dbsect_194,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-26/writtens/mul@/dbsect_194.xml,True,,True,0,0,,0,,232,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-03/pq_333,2025-07-03,333,Séamus McGrath,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-03/writtens/dbsect_341,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-03/writtens/mul@/dbsect_341.xml,True,,True,0,0,,0,,405,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-08/pq_799,2025-07-08,799,Eoghan Kenny,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-08/writtens/dbsect_663,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-08/writtens/mul@/dbsect_663.xml,True,,True,0,0,,0,,308,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-09/pq_66,2025-07-09,66,Barry Heneghan,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-09/writtens/dbsect_147,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-09/writtens/mul@/dbsect_147.xml,True,,True,0,0,,0,,370,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-17/pq_318,2025-07-17,318,Jen Cummins,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-17/writtens/dbsect_329,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-17/writtens/mul@/dbsect_329.xml,True,,True,0,0,,0,,205,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-29/pq_1496,2025-07-29,1496,James Geoghegan,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-29/writtens/dbsect_1271,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-29/writtens/mul@/dbsect_1271.xml,True,,True,0,0,,0,,241,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-29/pq_2950,2025-07-29,2950,William Aird,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-29/writtens/dbsect_2567,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-29/writtens/mul@/dbsect_2567.xml,True,,True,0,0,,0,,242,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-07-29/pq_861,2025-07-29,861,Malcolm Byrne,Enterprise,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-29/writtens/dbsect_715,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-29/writtens/mul@/dbsect_715.xml,True,,True,0,0,,0,,310,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-09-08/pq_2443,2025-09-08,2443,Sorca Clarke,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-08/writtens/dbsect_2123,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-08/writtens/mul@/dbsect_2123.xml,True,,True,0,0,,0,,189,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-09-23/pq_651,2025-09-23,651,Pádraig Rice,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-23/writtens/dbsect_603,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-23/writtens/mul@/dbsect_603.xml,True,,True,0,0,,0,,222,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-09-30/pq_205,2025-09-30,205,Ken O'Flynn,Foreign,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-30/writtens/dbsect_143,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-09-30/writtens/mul@/dbsect_143.xml,True,,True,0,0,,0,,505,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-01/pq_154,2025-10-01,154,Ken O'Flynn,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-01/writtens/dbsect_165,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-01/writtens/mul@/dbsect_165.xml,True,,True,0,0,,0,,394,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-02/pq_275,2025-10-02,275,James O'Connor,Public Expenditure,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-02/writtens/dbsect_267,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-02/writtens/mul@/dbsect_267.xml,True,,True,0,0,,0,,306,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-08/pq_61,2025-10-08,61,Pádraig O'Sullivan,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-08/writtens/dbsect_67,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-08/writtens/mul@/dbsect_67.xml,True,,True,0,0,,0,,265,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-09/pq_194,2025-10-09,194,Paul Murphy,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-09/writtens/dbsect_180,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-09/writtens/mul@/dbsect_180.xml,True,,True,0,0,,0,,415,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-15/pq_149,2025-10-15,149,Robert O'Donoghue,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/dbsect_149,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/mul@/dbsect_149.xml,True,,True,0,0,,0,,465,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-15/pq_245,2025-10-15,245,Ken O'Flynn,Justice,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/dbsect_237,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/mul@/dbsect_237.xml,True,,True,0,0,,0,,563,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-15/pq_307,2025-10-15,307,Albert Dolan,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/dbsect_295,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/mul@/dbsect_295.xml,True,,True,0,0,,0,,189,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-15/pq_43,2025-10-15,43,Pa Daly,Climate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/dbsect_69,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-15/writtens/mul@/dbsect_69.xml,True,,True,0,0,,0,,343,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-16/pq_17,2025-10-16,17,Paul Murphy,Further and Higher Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-16/writtens/dbsect_53,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-16/writtens/mul@/dbsect_53.xml,True,,True,0,0,,0,,219,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-10-21/pq_153,2025-10-21,153,Sinéad Gibney,Foreign,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-21/writtens/dbsect_109,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-10-21/writtens/mul@/dbsect_109.xml,True,,True,0,0,,0,,259,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-11-04/pq_1185,2025-11-04,1185,Ruth Coppinger,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/dbsect_1025,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/mul@/dbsect_1025.xml,True,,True,0,0,,0,,214,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-11-04/pq_1203,2025-11-04,1203,Sean Fleming,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/dbsect_1041,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-04/writtens/mul@/dbsect_1041.xml,True,,True,0,0,,0,,265,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-11-12/pq_205,2025-11-12,205,Michael Healy-Rae,Foreign,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-12/writtens/dbsect_164,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-12/writtens/mul@/dbsect_164.xml,True,,True,0,0,,0,,233,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-11-13/pq_352,2025-11-13,352,Ken O'Flynn,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-13/writtens/dbsect_353,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-13/writtens/mul@/dbsect_353.xml,True,,True,0,0,,0,,301,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-11-18/pq_648,2025-11-18,648,Ken O'Flynn,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-18/writtens/dbsect_521,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-11-18/writtens/mul@/dbsect_521.xml,True,,True,0,0,,0,,315,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-12-09/pq_185,2025-12-09,185,Emer Currie,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-09/writtens/dbsect_176,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-09/writtens/mul@/dbsect_176.xml,True,,True,0,0,,0,,223,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-12-09/pq_23,2025-12-09,23,Paul Lawless,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-09/writtens/dbsect_43,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-09/writtens/mul@/dbsect_43.xml,True,,True,0,0,,0,,534,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-12-10/pq_201,2025-12-10,201,Naoise Ó Muirí,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-10/writtens/dbsect_168,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-10/writtens/mul@/dbsect_168.xml,True,,True,0,0,,0,,198,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2025-12-18/pq_718,2025-12-18,718,Ken O'Flynn,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-18/writtens/dbsect_687,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-18/writtens/mul@/dbsect_687.xml,True,,True,0,0,,0,,382,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-13/pq_143,2026-01-13,143,Naoise Ó Cearúil,Enterprise,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/dbsect_61,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/mul@/dbsect_61.xml,True,,True,0,0,,0,,290,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-13/pq_434,2026-01-13,434,Ken O'Flynn,Defence,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/dbsect_288,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/mul@/dbsect_288.xml,True,,True,0,0,,0,,306,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-13/pq_930,2026-01-13,930,Michael Cahill,Public Expenditure,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/dbsect_637,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/mul@/dbsect_637.xml,True,,True,0,0,,0,,321,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-20/pq_402,2026-01-20,402,Jennifer Whitmore,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-20/writtens/dbsect_262,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-20/writtens/mul@/dbsect_262.xml,True,,True,0,0,,0,,246,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-28/pq_114,2026-01-28,114,Ivana Bacik,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/dbsect_136,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/mul@/dbsect_136.xml,True,,True,0,0,,0,,591,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-01-28/pq_82,2026-01-28,82,Réada Cronin,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/dbsect_111,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-28/writtens/mul@/dbsect_111.xml,True,,True,0,0,,0,,298,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-05/pq_358,2026-02-05,358,Malcolm Byrne,Children,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-05/writtens/dbsect_324,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-05/writtens/mul@/dbsect_324.xml,True,,True,0,0,,0,,285,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-10/pq_1155,2026-02-10,1155,Darren O'Rourke,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-10/writtens/dbsect_850,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-10/writtens/mul@/dbsect_850.xml,True,,True,0,0,,0,,291,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-17/pq_671,2026-02-17,671,Eoin Ó Broin,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/dbsect_452,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/mul@/dbsect_452.xml,True,,True,0,0,,0,,813,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-18/pq_178,2026-02-18,178,Barry Ward,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-18/writtens/dbsect_196,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-18/writtens/mul@/dbsect_196.xml,True,,True,0,0,,0,,248,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-25/pq_215,2026-02-25,215,Roderic O'Gorman,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-25/writtens/dbsect_250,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-25/writtens/mul@/dbsect_250.xml,True,,True,0,0,,0,,247,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-02-26/pq_30,2026-02-26,30,Naoise Ó Cearúil,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-26/writtens/dbsect_63,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-26/writtens/mul@/dbsect_63.xml,True,,True,0,0,,0,,266,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-03/pq_919,2026-03-03,919,Ken O'Flynn,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/dbsect_705,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/mul@/dbsect_705.xml,True,,True,0,0,,0,,265,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-03/pq_924,2026-03-03,924,Sean Fleming,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/dbsect_708,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-03/writtens/mul@/dbsect_708.xml,True,,True,0,0,,0,,160,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-18/pq_1049,2026-03-18,1049,Rory Hearne,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/dbsect_864,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/mul@/dbsect_864.xml,True,,True,0,0,,0,,229,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-24/pq_676,2026-03-24,676,George Lawlor,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/dbsect_427,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/mul@/dbsect_427.xml,True,,True,0,0,,0,,275,3,0,[]
https://data.oireachtas.ie/ie/oireachtas/question/2026-03-26/pq_386,2026-03-26,386,Keira Keogh,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-26/writtens/dbsect_362,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-26/writtens/mul@/dbsect_362.xml,True,,True,0,0,,0,,365,3,0,[]
