review_id,debate_section_id,question_date,to_minister_or_department,answer_status,grouped_answer,referred_or_direct_reply,embedded_table_count,section_heading,answer_text,source_xml_url,human_topic_tags_json,human_answer_characteristics_json,human_missing_topic_notes,reviewer_notes
WPQG020,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-05/writtens/dbsect_1008,2025-02-05,Health,ministerial_reply_present,False,True,0,Health Services,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-05/writtens/mul@/dbsect_1008.xml,,,,
WPQG021,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-05/writtens/dbsect_1238,2025-02-05,Health,ministerial_reply_present,False,True,0,Health Service Executive,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-05/writtens/mul@/dbsect_1238.xml,,,,
WPQG022,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-25/writtens/dbsect_666,2025-02-25,Children,ministerial_reply_present,True,False,0,International Protection,"Minister for Children, Equality, Disability, Integration and Youth Thank you for your question, Deputy. A response will be provided directly to you in the coming days.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-25/writtens/mul@/dbsect_666.xml,,,,
WPQG023,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-04/writtens/dbsect_450,2025-03-04,Justice,ministerial_reply_present,False,False,2,Departmental Bodies,"Minister for Justice My Department has responsibility for public policy in respect of the security of the State and public safety, including the prevention and detection of crime, the criminal justice system, the administration of justice, the management of inward migration and international protection processes, the provision of important regulatory services and ongoing reform of civil and criminal law. My Department directly employs over 3,500 staff. This includes over 2,400 staff in the core Department and 1,150 in agencies staffed by the Department. The Secretary General is the Administrative Head of the Department. The Department is organised on functional lines under two policy pillars, Civil Justice and Criminal Justice each headed by a Deputy Secretary, and a central support pillar. A breakdown of the current organisation of the business units within these three pillars which are in turn headed by Assistant Secretaries and/or Directors has been set out in tabular form below: Criminal Justice Pillar Central Pillar Civil Justice Pillar Criminal Governance Change, Technology & Innovation (CTI) Civil Governance Criminal Legislation Corporate Civil Legislation Criminal Policy Transparency Civil Policy Service Delivery European Affairs Immigration Service Delivery Security & Northern Ireland The contact details for my Department are as follows. General queries can be sent to info@justice.ie or minister@justice.ie. Queries in relation to the status of individual immigration cases may be made directly to my Department by email using the Oireachtas Mail facility at IMoireachtasmail@justice.ie which has been specifically established for this purpose. The contact information of the bodies under the aegis of my Department are listed below, in tabular form: - Contact Information Civil Justice Agencies/Bodies Courts Service Website: https://www.courts.ie/ Email: oireachtasenquiries@courts.ie Data Protection Commission Website: https://www.dataprotection.ie/en Email: oireachtasqueries@dataprotection.ie Irish Film Classification Office Website: https://www.ifco.ie/ Email: info@ifco.gov.ie Insolvency Service of Ireland Website: https://www.gov.ie/en/organisation/32f6d-insolvency-service-of-ireland/ Email: Oireachtasmembers@isi.gov.ie Judicial Council Website: https://judicialcouncil.ie/ Email: oireachtasenquiries@courts.ie Legal Aid Board Website: https://www.legalaidboard.ie/en/ Email: oireachtas_enq@legalaidboard.ie Legal Services Regulatory Authority Website: https://www.lsra.ie/ Email: lsra-oir@lsra.ie Property Services Regulatory Authority Website: https://www.psr.ie/ Email: info@psr.ie Dublin Coroner's Website: https://www.dublincoronerscourt.ie/ Email: dublincoroner@justice.ie International Protection Appeals Tribunal Website: https://www.protectionappeals.ie/ Email: ipatoireachtasmail@protectionappeals.ie Criminal Injuries Compensation Tribunal Website: https://www.gov.ie/criminalinjuries/ Email: criminalinjuries@justice.ie Criminal Justice Agencies/Bodies Cuan Website: https://www.gov.ie/en/campaigns/09288-cuan/ Email: oireachtas@cuanagency.ie An Garda Síochána Website: https://www.garda.ie/en/ Email: JusticeLiason@garda.ie Criminal Assets Bureau Website: https://www.cab.ie/ Email: info@cab.ie Forensic Science Ireland Website: https://forensicscience.ie/ Email: info@fsi.gov.ie Garda Síochána Inspectorate Website: https://www.gsinsp.ie/ Email: info@gsinsp.ie Garda Síochána Ombudsman Commission Website: https://www.gardaombudsman.ie/ Email: oireachtas@gsoc.ie Policing Authority Website: https://www.policingauthority.ie/en Email: oireachtas@policingauthority.ie Irish Prison Service Website: https://www.irishprisons.ie/ Email: info@irishprisons.ie Office of the Inspector of Prisons Website: https://www.oip.ie/ Email: oireachtas@oip.ie Office of the State Pathologist Website:https://www.gov.ie/en/publication/20e64-office-of-the-state-pathologist Email: osp@statepathology.gov.ie Parole Board Website: https://www.gov.ie/en/organisation/parole-board/ Email: oireachtasqueries@paroleboard.gov.ie Private Security Authority Website: https://www.psa-gov.ie/ Email: oireachtas@psa-gov.ie Probation Service Website: https://www.probation.ie/ Email: oireachtas@probation.ie",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-04/writtens/mul@/dbsect_450.xml,,,,
WPQG024,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-05/writtens/dbsect_215,2025-03-05,Health,unresolved_structure,False,False,0,Assisted Human Reproduction,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-05/writtens/mul@/dbsect_215.xml,,,,
WPQG025,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/dbsect_1528,2025-03-19,Health,ministerial_reply_present,False,True,0,Mental Health Services,"Minister of State at the Department of Health As this is a service matter , I have asked the Health Service Executive to respond directly to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/mul@/dbsect_1528.xml,,,,
WPQG026,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/dbsect_891,2025-03-19,Justice,ministerial_reply_present,False,False,1,Departmental Expenditure,"Minister for Justice Under the Garda Síochána Act 2005 (as amended), the Garda Commissioner is responsible for the administration and management of An Garda Síochána, including the enforcement of road traffic legislation. The Commissioner is also responsible for procurement and related contract management. I have made enquiries in relation to the fixed speed camera referenced by the Deputy. I am informed that the new Safety Camera being installed on the R772 north of Gorey is part of a Pilot Scheme being undertaken by An Garda Síochána (AGS). Nine locations were identified on the national and regional road network around the country where new Fixed-Point and Average Speed cameras are to be installed. Wexford County Council are assisting AGS with the installation of this new Safety Camera and Pole on the R772. The civil works for the new camera are due to be completed shortly ahead of the safety camera being commissioned and going operational at this location. The Department of Transport has informed me that the cost of the installation of this camera was borne by Wexford County Council (WCC) and their appointed contractors. The table below outlines these costs. Works Cost Civil Works, including ducting, installation of foundation anchor piece, provision of concrete base for Micro Pillar €14,500 ESB connection and associated works €5,500 Electrical contractor services €5,500 Purchase and Installation of advance warning signage €2,000 Associated Traffic Management costs €6,000 Total €33,500 I am informed by the Garda authorities that additional installation and commissioning costs are required from GoSafe in order to make the camera operational. The cost of this service is commercially sensitive. An Garda Síochána is currently in the process of procuring additional cameras for deployment nationally.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/mul@/dbsect_891.xml,,,,
WPQG027,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-25/writtens/dbsect_431,2025-03-25,Children,ministerial_reply_present,True,False,0,Childcare Services,"Minister for Children, Equality, Disability, Integration and Youth I propose to take Questions Nos. 644 and 645 together. The regulation of early years services is dealt with in Part VIIA of the Child Care Act 1991. The Act defines a 'school-age service' as one which: • caters for children under the age of 15 years enrolled in a school providing primary or post-primary education, • provides a range of activities that are developmental, educational and recreational in manner, which take place outside of school hours, the primary purpose of which is to care for children where their parents are unavailable, and • the basis for access to which is made publicly known to the parents and guardians of the children referred to in paragraph (a) of this definition. The definition of a school age service also excludes a number of services including those solely providing activities relating to the arts, youth work, competitive or recreational sport, tuition or religious teaching. There has been no change to this definition since amendments were introduced through the Childcare Support Act 2018. As a result of this definition in primary legislation, in order to attend a school-age childcare service a child must be under the age of 15 and enrolled in a school providing primary or post-primary education. Pre-school services operate under different regulations from those that apply to school-age services. Section 58A of the Child Care Act 1991 defines a 'pre-school child' as a child who has not attained the age of six years and who is not attending a recognised school. The different regulations that govern services for pre-school children safeguard appropriate care ratios and ensure that staffing levels meet the developmental needs of children in the particular service type. School-age childcare services are required to operate within regulatory minimum adult-to-child ratios as set out in the Child Care Act 1991 (Early Years Services) (Registration of School Age Services) Regulations 2018. The prescribed ratio is the minimum number of adults required to supervise, care for and work directly with the children in the service. The introduction of School-Age Childcare Regulations in 2018 was an important step in ensuring oversight and quality assurance of school-age childcare services, which is in the best interests of the children and families who use these services. In setting regulatory requirements, the primary consideration must be children’s health, safety and well-being, and these were the primary factors considered when setting a minimum 1:12 adult-to-child ratio in the Regulations for school-age childcare. The 1:12 ratio was agreed following consultation with an expert group on school-age childcare standards, which included a range of sector representatives among its members. My Department has recently commenced the process of drafting comprehensive regulations for school-age childcare services, building on the initial 2018 registration regulations. As part of this process, my Department is also reviewing the legislation underpinning the regulation of school-age childcare. The drafting process will include further public consultation, building on the public consultation previously undertaken in 2019. I am looking forward to engaging with the sector and relevant stakeholders in the coming months on this matter. Tusla, the independent statutory regulator for early years services, including pre-school, childminding and school-age services, is responsible for maintaining the register of services, inspection and where necessary, enforcement under the Child Care Act 1991. The recent Regulatory Notice issued by Tusla re-states the existing legislation.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-25/writtens/mul@/dbsect_431.xml,,,,
WPQG028,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-01/writtens/dbsect_536,2025-04-01,Children,ministerial_reply_present,False,True,0,Care Services,"Minister for Children, Equality, Disability, Integration and Youth As this relates to information held by Tusla, the Child and Family Agency, the question has been forwarded to the Agency for direct reply to the Deputy.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-01/writtens/mul@/dbsect_536.xml,,,,
WPQG029,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-01/writtens/dbsect_689,2025-04-01,Health,ministerial_reply_present,False,True,0,Mortality Rates,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-01/writtens/mul@/dbsect_689.xml,,,,
WPQG030,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/dbsect_893,2025-04-08,Health,ministerial_reply_present,False,True,0,Hospital Waiting Lists,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond directly to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/mul@/dbsect_893.xml,,,,
WPQG031,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/dbsect_1391,2025-04-29,Justice,ministerial_reply_present,False,False,1,An Garda Síochána,"Minister for Justice The Community Safety Innovation Fund was launched in 2021 to reinvest proceeds of crime returned to the exchequer by the Criminal Assets Bureau (CAB) back into communities, in order to fund innovative local projects aimed at building stronger, safer communities. The Fund has since been renamed the Community Safety Fund (CSF). The CSF plays a vital role in directing the proceeds of crime into community projects designed to enhance safety and security. Additionally, it reflects and highlights the successes of An Garda Síochána and the Criminal Assets Bureau in seizing the proceeds from criminal activity. The annual fund allows for the proceeds of crime to be directed into local projects, to support and enhance community safety. Investing this money back into the community is a tangible way of showing that there can be a direct link between the activities of law enforcement and building stronger, safer communities. The CSF encourages and supports the development of ways in which to improve community safety from those people who best understand the needs in their locality. The 2025 Fund, which is currently open for applications, has an increased budget of €4 million, in line with commitments in the Programme for Government to increase the Fund. I am pleased to provide for the Deputy the below information, in tabular form, containing the names of projects within Limerick Garda Division that received funding under the Community Safety Fund in 2024 and the amount received per project. 2024 Applicant and Project Name Amount received Limerick City and Council - The Limerick Community Safety Warden Scheme €150,000 HUNT MUSEUM - “Safe Haven, Cultivation” €112,000 The Irish Society For The Prevention Of Cruelty To Children – Nationwide Non-violent Resistance Supportive Programme €68,915 West Limerick Resources, Rathkeale Together Project - The Hideout Drop In Centre €44,500",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/mul@/dbsect_1391.xml,,,,
WPQG032,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/dbsect_1547,2025-04-29,Children,ministerial_reply_present,True,False,1,Disability Services,"Minister of State at the Department of Children, Disability and Equality I propose to take Questions Nos. 1788, 1789 and 1790 together. I thank the Deputy for their questions regarding the Decision Support Service (DSS). The DSS has statutory responsibility for the operation of many of the provisions of the Assisted Decision-Making (Capacity) Act 2015, which commenced in April 2023. Ensuring that the services provided by the DSS are accessible and available to all persons wishing to plan for the future or to put in place a decision support arrangement is a priority. In July 2024 the DSS introduced an Accessibility Policy, the purpose of which is to meet the needs of service users, and includes the establishment of a dedicated helpdesk to assist those who require additional support in making an application for an Enduring Power of Attorney (EPA) via the online portal. It is important to note that there remains a facility for manual EPA applications to be submitted by those who cannot, for a variety of reasons, utilise the online application system. The accessibility policy sets out that the DSS will ensure that individuals who are unable to utilize the online portal are facilitated in making an EPA application manually. The DSS will support a person at all times so that they can progress their application. The enhanced helpdesk service, alongside helpful instructional videos and other guidance material provided on the DSS website, have seen an increased volume of EPAs being registered, with over 1,800 being registered from July 2024 to the end of March 2025. Details of processing times of decision support arrangements and EPAs, by year, are provided below in tabular form. The DSS keeps all of its timelines and processes under continuous review. Arrangement Type 2023 2024 2025 Registering of EPAs Average of 3 months processing including a five-week statutory notice period Average of 5 months processing including a five-week statutory notice period Average of 3 months processing including a five-week statutory notice period Acceptance of Notification of EPAs (i.e. bringing an EPA into force once a person has subsequently lost capacity) Average of 6 weeks including a five-week statutory notice period Average of 6 weeks including a five-week statutory notice period Average of 6 weeks Including a five-week statutory notice period Registration of Co-Decision Making Arrangements Average of 2 months processing including a five-week statutory notice period Average of 4.5 months processing including a five-week statutory notice period Average of 5 months processing including a five-week statutory notice period Acceptance of Notification of Decision-Making Assistant Agreements Average of 2 months processing times (no 5-week objection period) Average of 3 months processing times (no 5-week objection period) Average of 1 month processing times (no 5-week objection period) Registration of Decision-Making Representative Orders Average of 1 month processing times. Average of 1 month processing times. Average of 1 month processing times. Average across all arrangements Overall cases registered or accepted notification of in 2023 were taking an average of 2 months processing. Overall cases registered or accepted notification of in 2024 were taking an average of 3 months processing. Overall cases registered or accepted notification of in 2025 were taking an average of 2 months processing. It should be noted that following applications for registration of both enduring powers of attorney and co-decision-making agreements, a statutory 5-week notice period for objections applies. Before registering a co-decision-making agreement and an enduring power of attorney, the DSS is required to undertake a review of any objections received from notice parties and to ensure compliance with other formal requirements set by the legislation. This is an important safeguarding measure in the Assisted Decision-Making (Capacity) Act. The mechanism by which a person can seek to avail of mechanisms of the DSS in emergency circumstances is slightly different depending on the decision support arrangement. In respect of decision-making representation orders, the DSS does not have a function in relation to the management of applications as responsibility falls to the Circuit Court for the appointment of a decision-making representative. These are managed by the Courts Service. The court may make interim orders in appropriate circumstances. The DSS does register the orders under s.38(2)(b) for Part 5 when it has been made by the Court. In relation to enduring powers of attorney, firstly, the person making the enduring power (the donor) must have capacity to do so. The two-step process - registration and subsequent notification to activate the EPA if required- is set by the 2015 Act. Any donor seeking to make an EPA urgently in circumstances where there is a perceived risk that the donor’s capacity may soon be negatively impacted should contact the DSS directly for guidance and support. The DSS has received only a very small number of such enquiries and assisted the donors in all cases to quickly put in place the necessary measures. The procedure for making and registering a co-decision-making agreement is set by the 2015 Act. A co-decision-making agreement must be registered with the DSS to be valid. A person makes specified decisions jointly with their co-decision-maker. A five week notice period must elapse before a submitted co-decision-making agreement may be reviewed by the DSS for registration. Properly understood, it is difficult to envisage an emergency requirement for a co-decision-making agreement. However, applicants who believe that they urgently require a co- decision-making agreement should contact the DSS for guidance and support. The procedure for making the lowest tier decision-making assistance agreement and notifying it to the DSS is set by regulation (S.I. 205/2023). A decision-making assistant has limited functions and does not make decisions but rather provides information and assistance to the person being supported. Under the Regulations, a correctly made decision-making assistance agreement takes effect from the date of its execution and does not require a DSS process to be a valid document. It is difficult to envisage an emergency in which the functions of decision-making assistant could not be supplied in another way. I encourage all adults to think about advance planning. Any person looking to make an application through the DSS’s online services is encouraged to contact the DSS helpdesk by phone at (01) 211 9750 or by email at queries@decisionsupportservice.ie regarding any concerns or difficulties they may have regarding accessing and interacting with the online portal.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/mul@/dbsect_1547.xml,,,,
WPQG033,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/dbsect_544,2025-04-29,Public Expenditure,ministerial_reply_present,False,False,0,Departmental Data,"Minister of State at the Department of Public Expenditure, National Development Plan Delivery and Reform The Office of Public Works (OPW) has responsibility on behalf of the State for managing and maintaining a substantial and complex estate of approximately 2,500 properties. This extensive and diverse portfolio of State properties includes office accommodation for all Government Departments, the property estate for An Garda Síochána and numerous properties for many State Agencies. The portfolio also encompasses specialised spaces such as public offices, laboratories and cultural institutions, in addition to warehouses, heritage properties, visitor centres and sites. In any major portfolio, there will always be a certain level of surplus vacant or non-operational properties. It is normal to have an amount of space vacant, or vacant properties, at any given time as the portfolio could not function without the flexibility that it provides. There are a limited number of properties, that are intrinsic to the estates of parks / gardens that form part of the national historic properties managed by the OPW in Co. Kildare, that require refurbishment works to bring them back into use. Donaghcumper House and ancillary outbuildings, recently acquired by the OPW, will be subject to a master planning exercise and long term refurbishment / restoration. There are two gate lodges at Barretstown Castle that are integral to the historic domain of the Castle and the future use of these is under consideration by the OPW in consultation with the Barretstown Trust. In addition, the future use of a Gate Lodge at the Department of Agriculture, Food and the Marine veterinary research farm at Longtown, Clane is under consideration by the OPW and the Department.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/mul@/dbsect_544.xml,,,,
WPQG034,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-07/writtens/dbsect_432,2025-05-07,Health,ministerial_reply_present,False,False,0,Nursing Homes,Minister for Health As this relates to a local service matter I have asked the HSE to reply to the Deputy directly.,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-07/writtens/mul@/dbsect_432.xml,,,,
WPQG035,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-20/writtens/dbsect_599,2025-05-20,Agriculture,ministerial_reply_present,False,False,0,Animal Welfare,"Minister for Agriculture, Food and the Marine My Department takes the matter of animal welfare most seriously and responds to any reports of alleged animal cruelty or legislative non-compliance. Neglect of or causing unnecessary suffering to animals is not acceptable in our society. I am committed to the policy that animal welfare standards are vigorously applied in a fair and even-handed manner. The welfare of equines is protected by legislation and appropriate enforcement action is taken where breaches or shortcomings are identified. My Department is aware of this incident but cannot comment on individual cases which may be the subject of investigation. Primary responsibility for protecting the welfare of equines rests with the owner or keeper. My Department operates a confidential animal welfare helpline through which members of the public can report incidents of animal cruelty or neglect for investigation to Phone No 01 607 2379 and email address animalwelfare@agriculture.gov.ie.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-20/writtens/mul@/dbsect_599.xml,,,,
WPQG036,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-28/writtens/dbsect_339,2025-05-28,Health,ministerial_reply_present,False,True,0,Cancer Services,"Minister for Health As this is a service matter in relation to an individual patient, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-28/writtens/mul@/dbsect_339.xml,,,,
WPQG037,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/dbsect_100,2025-06-10,Climate,ministerial_reply_present,False,False,0,Renewable Energy Generation,"Minister for Climate, Energy and the Environment I last updated the Dáil, via parliamentary question, on 22nd and 27th May, to state that it is my intention to bring a policy statement on private wires to Cabinet in the coming months, and the position has not changed since then. Developing a private wires policy is a priority for this Government and an action was included in the Programme for Government to expedite the delivery of this policy. This is a technically complicated area with a range of potential options. Work on the policy is ongoing within my Department. It is my intention to bring a Private Wires Policy to Cabinet in the near term. As set out in the guiding principles which my Department published last year, Private Wires refers to private individuals or undertakings running their own electricity cables in order to transfer electricity from one site to another. Private Wires are separate to the national electricity grid. There are however plans to increase the capacity of the national electricity grid and the CRU will by year-end approve the capital investment in the gird over the period 2026-2030, through the PR6 process. The Deputy may be interested to know that ESB Networks have published their PR6 Business Plan setting out their envisaged investment and which can be accessed via the ESB Networks website (www.esbnetworks.ie) .",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/mul@/dbsect_100.xml,,,,
WPQG038,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/dbsect_115,2025-06-10,Foreign,ministerial_reply_present,True,False,0,Trade Agreements,"Tánaiste and Minister for Foreign Affairs and Trade I propose to take Questions Nos. 175 and 177 together. The Government remains committed to free, fair and open trade while protecting Ireland’s interests in international trade deals. Our EU membership makes us part of the growing network of EU Free Trade Agreements, supporting more opportunity for exports and investment, helping support jobs and growth at home, maintaining strict EU standards on food safety, animal and plant health, and supporting better environmental and human rights standards around the world. At the moment, there are no active Free Trade Agreement negotiations with either Qatar or Saudi Arabia. However, more broadly, Ireland continues to engage with the European Commission and other EU Member States on the possibility of Strategic Partnership Agreements (SPAs) with Gulf Cooperation Council (GCC) countries, which include Qatar and Saudi Arabia. SPAs would facilitate stronger ties with GCC countries but at the level of non-preferential trade provisions. I wish to assure the Deputy that my officials and I will continue to monitor any developments in relation to potential agreements with Qatar or Saudi Arabia.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/mul@/dbsect_115.xml,,,,
WPQG039,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/dbsect_1198,2025-06-10,Health,ministerial_reply_present,False,True,0,Hospital Staff,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/mul@/dbsect_1198.xml,,,,
WPQG040,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/dbsect_595,2025-06-10,Culture,ministerial_reply_present,True,False,0,Post Office Network,"Minister for Culture, Communications and Sport I propose to take Questions Nos. 696, 697, 720 and 725 together. The Government is committed to a sustainable An Post and post office network as a key component of the economic and social infrastructure throughout Ireland. The Programme for Government states that the Government will continue to provide the nationwide network of post offices with funding to ensure their sustainability and enhance the value they bring to local communities. My Department is working to deliver on this and is engaging with relevant stakeholders in relation to the funding. Additionally, my Department is working with Government colleagues to secure future funding in line with the Programme for Government. An amount of €10 million/annum is currently being provided over a three-year fixed term (2023-2025) to An Post. An Post then disperses this funding across the post office network, with all contractor post offices benefitting from the Government funding with the objective of securing the stability of the Network. The funding is being paid monthly for each 12-month period. There has been over €23 million claimed by An Post for the period 2023 to end April 2025 for the network. It should be noted that An Post is a commercial State body with a mandate to act commercially. An Post has statutory responsibility for the State's postal service and the post office network. Decisions relating to the network, including decisions relating to specific post offices are operational matters for the Board and management of the company and not one in which I, as Minister, have any function. The terms under which Postmasters contract with An Post is a matter between the Postmasters and An Post and any negotiations are a matter for both parties directly.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-06-10/writtens/mul@/dbsect_595.xml,,,,
WPQG041,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-01/writtens/dbsect_378,2025-07-01,Education,ministerial_reply_present,True,False,0,Special Educational Needs,"Minister of State at the Department of Education and Youth I propose to take Questions Nos. 403, 411, 412 and 413 together. The government is committed to the provision of additional special school places for children with more complex educational needs. Over 300 new special school places are being provided for the coming 2025/2026 school year. Five new special schools are being established in addition to the eleven new special schools opened over the last few years. Special school capacity is also being expanded across a number of special schools. It’s important to note that it is not the intention to exclude children who require a special school place from accessing certain special school settings, but rather allow children with complex educational needs apply to their local special school. Currently, there are instances whereby children with complex needs cannot apply for admission to their local special school simply because they don’t meet the narrow designation of that special school. In that regard, along with providing additional special school capacity, my department and the National Council for Special Education (NCSE) consider that it is necessary to look at the profile of our existing special schools. This is not a new departure. The NCSE report that over half of mild general learning disability (MGLD) special schools have diversified to allow children with more complex needs in their communities who require a special school setting enrol in their local special school. I wish to thank schools who have worked with us to broaden their designation and my department will continue to support schools in this endeavour so that more special schools can better support children with complex needs in their local community. There are approximately 30 of our 129 special schools that were originally designated as schools for children with a MGLD. The establishment of these special schools predated the significant expansion in the range of supports offered in mainstream schools through additional special education teaching and special needs assistant resources and through the rapid expansion in special class provision. It’s also important to state that there is no strict timeline on re-designation being pursued. As indicated in the circular, the department and the NCSE intend to commence work in this area in the forthcoming school year. It is my department’s policy, in accordance with the principles of inclusive education, that students with additional learning needs are supported in mainstream classes along with their peers, with additional supports provided as necessary. The department provides for a range of placement options and supports for schools and students with special educational needs in order to ensure that wherever a child is enrolled, they will have access to an appropriate education. It is noted that many of the children enrolling in MGLD special school do so around the transition point from primary to post-primary. The new senior cycle level 1 and level 2 programmes offers a new curriculum pathway for students with special educational needs at post-primary level now also. My department and the NCSE are committed to delivering an education system that is of the highest quality and where every child and young person feels valued and is actively supported and nurtured to reach their full potential.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-07-01/writtens/mul@/dbsect_378.xml,,,,
